time,open,high,low,close,volume
2026-01-01 05:20:00+00:00,2644.9843344077008,2646.045838606129,2644.3186052654814,2645.3716514344155,100
2026-01-01 05:25:00+00:00,2643.1304734645446,2643.219761498637,2638.268572454441,2642.6182796438775,100
2026-01-01 05:30:00+00:00,2642.625337161758,2644.4970119347054,2640.176720205861,2641.910266472778,100
2026-01-01 05:35:00+00:00,2641.7452481883643,2641.9413590542936,2639.5833382547653,2641.0273171127747,100
2026-01-01 05:40:00+00:00,2644.0715756926743,2644.302627429806,2642.5993127161023,2644.302627429806,100
2026-01-01 05:45:00+00:00,2644.469695083821,2645.370020399559,2644.27703828539,2644.27703828539,100
2026-01-01 05:50:00+00:00,2644.6967297743236,2645.689925786105,2642.3177045501056,2644.0778220249103,100
2026-01-01 05:55:00+00:00,2648.962796523636,2651.8909282229197,2648.7351188810826,2649.256955126878,100
2026-01-01 06:00:00+00:00,2649.524780259106,2650.458829538837,2649.2125968835703,2649.2782797917766,100
2026-01-01 06:05:00+00:00,2648.346050745218,2649.620453890749,2647.81052751627,2647.9995959475873,100
2026-01-01 06:10:00+00:00,2650.1452504960844,2650.606199777399,2648.925957317826,2650.460064917046,100
2026-01-01 06:15:00+00:00,2648.4872604742404,2649.327532034536,2647.3663200665555,2648.7924456069572,100
2026-01-01 06:20:00+00:00,2648.445457286312,2648.6214483612753,2646.528959942629,2648.149671591894,100
2026-01-01 06:25:00+00:00,2649.539652048652,2650.0890404746456,2649.213130243811,2650.0890404746456,100
2026-01-01 06:30:00+00:00,2651.190484746628,2652.410749200629,2649.2322665358965,2651.2009866674443,100
2026-01-01 06:35:00+00:00,2652.554390689218,2653.0197908241084,2652.0681411604855,2652.489319162034,100
2026-01-01 06:40:00+00:00,2652.7483826192033,2653.794576257046,2651.521051594353,2653.794576257046,100
2026-01-01 06:45:00+00:00,2650.736347856204,2652.5576307753854,2648.999181545954,2651.1321792031854,100
2026-01-01 06:50:00+00:00,2651.984587490308,2652.9271057542046,2651.535960304565,2651.535960304565,100
2026-01-01 06:55:00+00:00,2652.1361966066956,2653.151939173964,2650.673517006569,2652.0626679159445,100
2026-01-01 07:00:00+00:00,2650.485202213111,2650.9672809755903,2649.865805031697,2650.2033399367087,100
2026-01-01 07:05:00+00:00,2648.840761421978,2649.206292239216,2648.4733115653153,2648.5872898342927,100
2026-01-01 07:10:00+00:00,2647.8986848107415,2648.246759716778,2645.7265582984955,2647.194952923553,100
2026-01-01 07:15:00+00:00,2646.4617963682367,2647.1994744767117,2645.9954350198395,2647.1994744767117,100
2026-01-01 07:20:00+00:00,2648.1771156146406,2648.417023409586,2647.6758509323217,2647.6758509323217,100
2026-01-01 07:25:00+00:00,2648.1400893426558,2648.573077301036,2647.6560115021484,2647.7264738708795,100
2026-01-01 07:30:00+00:00,2649.178782371138,2651.4778907406417,2649.0156421484526,2649.3796382321875,100
2026-01-01 07:35:00+00:00,2650.55907035456,2651.160901062389,2650.2229316318444,2650.5653665549507,100
2026-01-01 07:40:00+00:00,2650.7544225516576,2651.913937227441,2650.717657290269,2651.0034216972804,100
2026-01-01 07:45:00+00:00,2653.656709767248,2655.0956160063756,2650.4269360809803,2653.2730359858037,100
2026-01-01 07:50:00+00:00,2655.401351040689,2655.6763640492964,2652.1166466408627,2654.9972018980116,100
2026-01-01 07:55:00+00:00,2653.7219073563274,2654.6209963244933,2650.5360637698627,2653.459029845487,100
2026-01-01 08:00:00+00:00,2652.20364203322,2653.141727452828,2651.6910080695543,2653.141727452828,100
2026-01-01 08:05:00+00:00,2654.104489709592,2654.969845193086,2652.7568677025697,2654.3504492953452,100
2026-01-01 08:10:00+00:00,2651.4640232955508,2654.211211444332,2649.6948631144687,2651.229435469498,100
2026-01-01 08:15:00+00:00,2648.037754237369,2650.068562798617,2647.86594446949,2648.656662393356,100
2026-01-01 08:20:00+00:00,2644.8488989197804,2645.7479614542112,2644.841033370203,2644.8723892166627,100
2026-01-01 08:25:00+00:00,2643.9487679768217,2644.883042875343,2642.347337332748,2643.877578234311,100
2026-01-01 08:30:00+00:00,2644.1893592402457,2644.9610174913337,2643.1219369231126,2643.627038194327,100
2026-01-01 08:35:00+00:00,2641.1211308987745,2643.0376461316223,2640.6226598808053,2640.746887630496,100
2026-01-01 08:40:00+00:00,2644.2234348498196,2644.3969468012588,2642.454489073724,2644.2571940905245,100
2026-01-01 08:45:00+00:00,2648.3449306995835,2650.977941963248,2647.971484476865,2648.830716175061,100
2026-01-01 08:50:00+00:00,2649.6356825987536,2651.688629935052,2648.1882974078835,2649.978708328753,100
2026-01-01 08:55:00+00:00,2651.752531572453,2654.3906408020875,2649.977643803454,2650.732915483573,100
2026-01-01 09:00:00+00:00,2651.213717903564,2652.290031287258,2648.9601823254197,2651.250765293774,100
2026-01-01 09:05:00+00:00,2654.4709489947068,2656.5411011820293,2651.915875335674,2654.4431751452585,100
2026-01-01 09:10:00+00:00,2655.2390798925853,2655.2881220147265,2652.1379167425257,2655.194519872829,100
2026-01-01 09:15:00+00:00,2652.6301408915756,2653.6346497148206,2652.0802435224305,2652.1602009984117,100
2026-01-01 09:20:00+00:00,2651.6024070569024,2653.1912273397356,2651.5083884109927,2652.079978217153,100
2026-01-01 09:25:00+00:00,2649.6309549642315,2650.3870247375085,2648.835568536673,2649.2345185481004,100
2026-01-01 09:30:00+00:00,2649.4168942443225,2650.9697577279517,2648.5864202863017,2648.817955298028,100
2026-01-01 09:35:00+00:00,2653.346344510155,2653.4533344655224,2652.2967562481663,2653.4533344655224,100
2026-01-01 09:40:00+00:00,2653.1216884107735,2653.500442265797,2652.200438360708,2653.500442265797,100
2026-01-01 09:45:00+00:00,2652.0606861155525,2652.9244134765195,2650.909725533185,2650.909725533185,100
2026-01-01 09:50:00+00:00,2649.0303039911555,2651.080615392322,2646.5628524209037,2648.905785971377,100
2026-01-01 09:55:00+00:00,2650.183417917267,2650.7432053729844,2645.565096704584,2650.7432053729844,100
2026-01-01 10:00:00+00:00,2649.9275827343054,2651.360893395206,2647.517913253919,2650.029314552239,100
2026-01-01 10:05:00+00:00,2648.4148812437365,2650.5482618081332,2647.4450219173727,2647.8741072419293,100
2026-01-01 10:10:00+00:00,2651.7891645138816,2653.111624149306,2651.7772055519067,2652.529136583327,100
2026-01-01 10:15:00+00:00,2651.943901129177,2653.2358274311696,2649.6592150132724,2652.2133561510195,100
2026-01-01 10:20:00+00:00,2649.869408820524,2650.154916837649,2648.555981440447,2649.1780089550416,100
2026-01-01 10:25:00+00:00,2651.721763915587,2654.5858888762923,2649.623912554858,2652.003248533932,100
2026-01-01 10:30:00+00:00,2650.4204787773433,2651.15116685299,2649.531887890985,2649.9884833925034,100
2026-01-01 10:35:00+00:00,2650.517522033233,2651.7639472078495,2650.1118367945633,2650.4924029785084,100
2026-01-01 10:40:00+00:00,2650.0396259395,2651.4009714325625,2649.1744689436478,2650.417321552413,100
2026-01-01 10:45:00+00:00,2651.0414603147487,2652.5077931819465,2650.8924618566048,2651.4171538764344,100
2026-01-01 10:50:00+00:00,2647.702649752506,2648.517690041076,2646.7087141140873,2647.987949086803,100
2026-01-01 10:55:00+00:00,2646.176131439421,2648.883454590418,2643.7348177825966,2646.200173912752,100
2026-01-01 11:00:00+00:00,2646.695576442864,2648.0520513805204,2645.737687754698,2645.8648164117294,100
2026-01-01 11:05:00+00:00,2646.5634168455695,2648.3799411452133,2645.5856626838663,2646.587116181228,100
2026-01-01 11:10:00+00:00,2644.8425901150017,2645.4194234313463,2643.33315090118,2644.55414418024,100
2026-01-01 11:15:00+00:00,2646.513974339132,2648.2085346211184,2645.719268072259,2647.2347586494607,100
2026-01-01 11:20:00+00:00,2641.5706853388774,2642.766028222083,2640.7050771481067,2641.4691626458557,100
2026-01-01 11:25:00+00:00,2642.31297708562,2643.218954865694,2642.1830924044107,2642.2351384679237,100
2026-01-01 11:30:00+00:00,2644.6485412089396,2645.0301724738915,2644.142137215827,2644.4426027258783,100
2026-01-01 11:35:00+00:00,2643.6733287607944,2644.322166042524,2643.081650547227,2643.4628365203844,100
2026-01-01 11:40:00+00:00,2644.2528784745873,2647.3659796725556,2642.94619141944,2644.0898667085035,100
2026-01-01 11:45:00+00:00,2646.6553063189153,2647.267419378448,2643.5981195161485,2646.151263163457,100
2026-01-01 11:50:00+00:00,2642.9137224768638,2643.7519411330013,2642.8860949080795,2643.7519411330013,100
2026-01-01 11:55:00+00:00,2643.567577224392,2643.8962280176056,2642.3234688526168,2642.4620095698883,100
2026-01-01 12:00:00+00:00,2644.0388063406094,2645.19510413144,2641.8209269719396,2644.610683362213,100
2026-01-01 12:05:00+00:00,2644.7157991555982,2645.8511455845005,2643.766626356439,2645.8511455845005,100
2026-01-01 12:10:00+00:00,2645.0795316657154,2645.451862545166,2644.3904903164052,2644.654609480983,100
2026-01-01 12:15:00+00:00,2646.740203298804,2648.024329037667,2646.5013745754213,2646.5013745754213,100
2026-01-01 12:20:00+00:00,2647.6981629502966,2648.198656108227,2646.1418530339097,2647.4431547508693,100
2026-01-01 12:25:00+00:00,2647.15841307971,2648.6265586533837,2646.4919731895957,2647.3470633262323,100
2026-01-01 12:30:00+00:00,2648.672390313001,2650.0556382992672,2647.3679814328425,2649.3502092424033,100
2026-01-01 12:35:00+00:00,2649.4992601194485,2652.3144538382858,2648.338576320793,2648.876932767793,100
2026-01-01 12:40:00+00:00,2645.9418196216398,2648.1858860888733,2644.9602711371085,2645.9140272861846,100
2026-01-01 12:45:00+00:00,2646.501756874279,2648.1899904452266,2642.8331289048538,2646.566367465267,100
2026-01-01 12:50:00+00:00,2646.720546463489,2647.809196399337,2645.999032615884,2646.8324884756285,100
2026-01-01 12:55:00+00:00,2645.1395975525984,2645.846800088302,2642.3165608078857,2645.8123075756757,100
2026-01-01 13:00:00+00:00,2648.325970805877,2649.092794320524,2646.8415635754895,2648.2630773458272,100
2026-01-01 13:05:00+00:00,2648.4374206304547,2650.078707908161,2645.8987236858825,2649.2021957901848,100
2026-01-01 13:10:00+00:00,2648.1214048332968,2648.761726438218,2646.6032482704063,2647.293976497364,100
2026-01-01 13:15:00+00:00,2649.7677460012205,2649.8777229520033,2647.832804651609,2649.1202066151886,100
2026-01-01 13:20:00+00:00,2649.0961766026403,2651.599708890574,2648.344605126081,2648.344605126081,100
2026-01-01 13:25:00+00:00,2648.6046904744685,2649.01377582909,2644.559360510056,2648.5775430412095,100
2026-01-01 13:30:00+00:00,2648.142821414051,2649.187130961271,2645.369387271633,2648.706103928825,100
2026-01-01 13:35:00+00:00,2647.6050440329414,2649.264832896054,2643.7450043280664,2647.6346532499488,100
2026-01-01 13:40:00+00:00,2647.6329026167673,2647.6690902474325,2647.3357754756157,2647.5607224108053,100
2026-01-01 13:45:00+00:00,2646.4855786030066,2647.305867014867,2646.2138662174398,2646.2138662174398,100
2026-01-01 13:50:00+00:00,2645.059887037652,2645.8118835319433,2644.6774212115206,2645.8118835319433,100
2026-01-01 13:55:00+00:00,2639.757947420866,2641.39520769875,2637.8888196321195,2638.721252304662,100
2026-01-01 14:00:00+00:00,2639.072572232705,2639.629733531699,2636.9613046906284,2638.68366388891,100
2026-01-01 14:05:00+00:00,2636.8514205417737,2639.479826206909,2635.4479029520526,2637.487198089271,100
2026-01-01 14:10:00+00:00,2638.2947646698603,2639.988342326686,2637.507984270441,2638.5394519504744,100
2026-01-01 14:15:00+00:00,2635.8505090520766,2636.9200066973353,2635.4900209548396,2635.663098648302,100
2026-01-01 14:20:00+00:00,2637.2724289884836,2637.938823955713,2636.730979739755,2637.8520938901656,100
2026-01-01 14:25:00+00:00,2635.110302333284,2636.0342057437,2634.2206504463315,2634.955529113627,100
2026-01-01 14:30:00+00:00,2635.7625683777683,2637.639238742346,2634.3765278489577,2635.6701173095466,100
2026-01-01 14:35:00+00:00,2634.71712233673,2636.2906361754854,2633.660606800916,2634.0128916885483,100
2026-01-01 14:40:00+00:00,2631.603863989682,2632.5128789167,2629.6832199609375,2632.481261080674,100
2026-01-01 14:45:00+00:00,2627.4400051739144,2629.9846897263496,2627.1234789731107,2627.391648617979,100
2026-01-01 14:50:00+00:00,2626.3501670002966,2626.9488711718245,2626.2937149466593,2626.9018179413047,100
2026-01-01 14:55:00+00:00,2626.5786222976208,2626.8040749398137,2626.0332039793,2626.5501494857604,100
2026-01-01 15:00:00+00:00,2627.1942258354047,2629.7594784243897,2625.171947702246,2627.565857882416,100
2026-01-01 15:05:00+00:00,2627.5359567116607,2627.8119317161895,2627.5083058120626,2627.7097475643413,100
2026-01-01 15:10:00+00:00,2626.456437351042,2627.6238944391457,2625.9672509622346,2625.9672509622346,100
2026-01-01 15:15:00+00:00,2627.272942862471,2629.826818268828,2625.729209406483,2627.5092416036778,100
2026-01-01 15:20:00+00:00,2627.785002331099,2629.259038807017,2625.286790664405,2628.292187363608,100
2026-01-01 15:25:00+00:00,2624.103253868436,2626.0226193185395,2623.166026001892,2624.1162993935413,100
2026-01-01 15:30:00+00:00,2625.138571909374,2626.2271876291043,2624.7608804431975,2624.7608804431975,100
2026-01-01 15:35:00+00:00,2623.91553630339,2626.0255279486623,2622.5306864342238,2623.239694000582,100
2026-01-01 15:40:00+00:00,2621.9637897974353,2623.544252492347,2620.5396914641874,2623.279980829854,100
2026-01-01 15:45:00+00:00,2622.950425599197,2623.3005805389016,2621.662888928925,2623.3005805389016,100
2026-01-01 15:50:00+00:00,2621.799149946721,2621.982164668689,2617.959023139318,2621.751119996859,100
2026-01-01 15:55:00+00:00,2624.0976965992927,2625.1524612369817,2624.0452138635474,2624.9830969171103,100
2026-01-01 16:00:00+00:00,2622.843762483717,2625.562435320712,2621.7821345805337,2622.56252909577,100
2026-01-01 16:05:00+00:00,2624.108577961828,2625.567409636268,2623.1758630185022,2623.3234656018826,100
2026-01-01 16:10:00+00:00,2622.654303610178,2623.025581563505,2622.542653466528,2622.9646396589533,100
2026-01-01 16:15:00+00:00,2623.0097056120444,2625.0127221501098,2622.4394088355352,2623.3149984846864,100
2026-01-01 16:20:00+00:00,2624.1292865079063,2625.750457596238,2622.8784032760827,2624.3588765475206,100
2026-01-01 16:25:00+00:00,2623.988955084989,2626.480396485263,2623.34452775629,2624.0927989285706,100
2026-01-01 16:30:00+00:00,2624.5321127593797,2626.4472356231104,2622.910527948767,2625.058689186046,100
2026-01-01 16:35:00+00:00,2624.4530024516666,2625.4752534977256,2624.4105248874707,2624.4678805214144,100
2026-01-01 16:40:00+00:00,2626.3295700636186,2627.103637155945,2626.098432419266,2626.098432419266,100
2026-01-01 16:45:00+00:00,2625.4605776087537,2625.9243357939567,2625.127376951303,2625.221203297922,100
2026-01-01 16:50:00+00:00,2627.9720898599007,2629.31400081323,2627.6917823936587,2627.7522243307635,100
2026-01-01 16:55:00+00:00,2630.8660456286084,2631.1608777933757,2629.3182788194054,2630.12326544209,100
2026-01-01 17:00:00+00:00,2631.400146160347,2632.7345923537823,2631.276720176434,2631.9328863478795,100
2026-01-01 17:05:00+00:00,2630.3655692601465,2632.4795904204248,2626.9172220747178,2630.1841499799266,100
2026-01-01 17:10:00+00:00,2629.474564217345,2631.6546409330213,2627.1052059987487,2629.2131342037683,100
2026-01-01 17:15:00+00:00,2628.634190583153,2629.056867496444,2626.6175148166017,2628.1748646099113,100
2026-01-01 17:20:00+00:00,2626.625909049649,2627.7776053973053,2626.573881718569,2626.7430164159173,100
2026-01-01 17:25:00+00:00,2629.7269100352773,2631.2244410963854,2628.2504264375625,2629.6199156131647,100
2026-01-01 17:30:00+00:00,2629.6279826159725,2630.6402118542223,2627.943899583629,2629.8191874890645,100
2026-01-01 17:35:00+00:00,2629.9608870323987,2631.188537102354,2629.5271340665367,2631.188537102354,100
2026-01-01 17:40:00+00:00,2628.685407063896,2629.4819024963986,2627.750696274259,2628.407668504316,100
2026-01-01 17:45:00+00:00,2627.410632809283,2629.1941576059444,2625.2798764372983,2627.125259662408,100
2026-01-01 17:50:00+00:00,2625.7459216630746,2626.453044997654,2624.9175870966533,2626.0623875719525,100
2026-01-01 17:55:00+00:00,2626.1517677047773,2628.425383877273,2623.830509902782,2627.049706541325,100
2026-01-01 18:00:00+00:00,2624.9261903238084,2625.5077426637126,2624.497392237721,2625.093418718802,100
2026-01-01 18:05:00+00:00,2626.243278869154,2629.2585856773035,2625.8441302468846,2625.8441302468846,100
2026-01-01 18:10:00+00:00,2623.484640413125,2624.581035473038,2623.4349499538143,2624.381919344884,100
2026-01-01 18:15:00+00:00,2622.4494178150526,2623.0436144517766,2622.4247834709436,2623.0436144517766,100
2026-01-01 18:20:00+00:00,2627.5032826668,2628.29958582618,2626.7691235030225,2628.0253631053342,100
2026-01-01 18:25:00+00:00,2628.8670656460527,2631.637126634657,2627.9911733680638,2628.6874196006593,100
2026-01-01 18:30:00+00:00,2630.0483753074373,2631.7114306783114,2628.817652035641,2630.302012322991,100
2026-01-01 18:35:00+00:00,2632.181724686616,2633.9356680722844,2630.1084862000594,2632.5060796304106,100
2026-01-01 18:40:00+00:00,2631.847488525982,2632.067559055632,2630.0377250762194,2631.4390206904886,100
2026-01-01 18:45:00+00:00,2632.584835143728,2633.224061075032,2632.5417179093256,2633.224061075032,100
2026-01-01 18:50:00+00:00,2632.9670332797677,2633.3401600627813,2630.927249068298,2633.3401600627813,100
2026-01-01 18:55:00+00:00,2634.2580016420497,2637.502883727008,2633.79633428962,2634.3675768058815,100
2026-01-01 19:00:00+00:00,2634.756769009471,2637.1229489291163,2634.6138257108905,2634.896279772356,100
2026-01-01 19:05:00+00:00,2635.972562028904,2636.2524757136384,2635.3029116070784,2636.0696070253534,100
2026-01-01 19:10:00+00:00,2638.1198255286236,2639.65959847774,2637.769765121154,2637.769765121154,100
2026-01-01 19:15:00+00:00,2640.5099187864735,2642.7946991436493,2639.6715360155663,2640.698524724006,100
2026-01-01 19:20:00+00:00,2643.6409668449423,2644.5815453796627,2642.8081675549024,2644.5815453796627,100
2026-01-01 19:25:00+00:00,2640.7449390441097,2644.04314797904,2640.08491736903,2640.4939119319333,100
2026-01-01 19:30:00+00:00,2638.702473409848,2639.765008080797,2638.336772339191,2638.42043409448,100
2026-01-01 19:35:00+00:00,2636.141864612506,2637.4505506049263,2635.166562845568,2636.0922766806166,100
2026-01-01 19:40:00+00:00,2639.8351386046015,2641.440265754091,2637.5468508482145,2639.489184569661,100
2026-01-01 19:45:00+00:00,2639.7439665718907,2640.108975745875,2639.382112485106,2639.919994270148,100
2026-01-01 19:50:00+00:00,2637.24088772351,2639.4065346296197,2637.117660955921,2637.799535639304,100
2026-01-01 19:55:00+00:00,2637.926338416265,2638.6114682449956,2637.0716874959166,2638.1501926962737,100
2026-01-01 20:00:00+00:00,2639.2117839360003,2641.2055127311987,2638.917002181448,2639.5662858147944,100
2026-01-01 20:05:00+00:00,2639.032312547426,2641.1924883706,2638.017724094337,2639.9327827638813,100
2026-01-01 20:10:00+00:00,2638.9519966461376,2641.098159299315,2638.6114708174,2638.6114708174,100
2026-01-01 20:15:00+00:00,2640.633283744115,2641.6122197130685,2639.6885133786423,2639.6885133786423,100
2026-01-01 20:20:00+00:00,2639.7286711056167,2643.36449009556,2637.3528168703883,2640.108878433689,100
2026-01-01 20:25:00+00:00,2641.3002714229183,2641.9384577655956,2639.8498072082243,2641.2764157448473,100
2026-01-01 20:30:00+00:00,2641.2930663447373,2643.030613378526,2639.0379688920866,2641.731747490025,100
2026-01-01 20:35:00+00:00,2640.851137997078,2640.8914667555696,2639.8302705628657,2639.8302705628657,100
2026-01-01 20:40:00+00:00,2640.3567832320364,2641.379759604033,2638.854353217194,2640.2162330855936,100
2026-01-01 20:45:00+00:00,2643.9521562857353,2644.913420577636,2643.095387801061,2644.238447676413,100
2026-01-01 20:50:00+00:00,2646.750867158907,2648.1378176832764,2646.4273987700544,2646.4273987700544,100
2026-01-01 20:55:00+00:00,2648.1473137861344,2648.737541864267,2646.804523956093,2648.4648996869755,100
2026-01-01 21:00:00+00:00,2650.246419216773,2651.049272034114,2648.2703281183217,2650.345219019119,100
2026-01-01 21:05:00+00:00,2654.3969409620236,2655.430722689158,2651.792995257276,2654.4958963537547,100
2026-01-01 21:10:00+00:00,2653.0941049547946,2653.819933705876,2652.613583992503,2653.306187927996,100
2026-01-01 21:15:00+00:00,2654.1397759308657,2655.2109111101718,2654.103244042474,2655.2109111101718,100
2026-01-01 21:20:00+00:00,2657.594862271067,2658.249347775578,2657.5378570538146,2657.654877934426,100
2026-01-01 21:25:00+00:00,2658.821898216528,2660.3560870643255,2657.9876061795894,2657.9876061795894,100
2026-01-01 21:30:00+00:00,2659.6203444617386,2660.591138371293,2658.8955647682897,2660.4073378433836,100
2026-01-01 21:35:00+00:00,2657.1688131357337,2659.3653754560482,2656.832135407894,2657.69236228704,100
2026-01-01 21:40:00+00:00,2660.5366685186495,2661.2249949129528,2658.918647268503,2660.517414283899,100
2026-01-01 21:45:00+00:00,2660.191413918768,2661.516903824998,2659.2129296011476,2659.403217840276,100
